bbox_out_loss,class_out_loss,loss,objectness_loss,val_bbox_out_loss,val_class_out_loss,val_loss,val_objectness_loss,learning_rate,phase
0.01820128969848156,0.015422949567437172,0.04677459970116615,0.01315589901059866,0.016626998782157898,0.016790734604001045,0.04553821310400963,0.012159796431660652,4.999999873689376e-05,phase2
0.018107226118445396,0.014525189064443111,0.045735448598861694,0.013104550540447235,0.016456812620162964,0.016918474808335304,0.04563046991825104,0.012136384844779968,4.999999873689376e-05,phase2
0.017994903028011322,0.014332443475723267,0.045398298650979996,0.013078934513032436,0.016332147642970085,0.016846435144543648,0.045140888541936874,0.012121093459427357,4.999999873689376e-05,phase2
0.017812257632613182,0.013821769505739212,0.04468577355146408,0.013052906841039658,0.016210190951824188,0.016446201130747795,0.04479045420885086,0.012083251029253006,4.999999873689376e-05,phase2
0.017802875488996506,0.013646833598613739,0.04453620687127113,0.01308558601886034,0.01627146080136299,0.016726570203900337,0.04513194411993027,0.012096782214939594,4.999999873689376e-05,phase2
0.0175227839499712,0.013551310636103153,0.04408029839396477,0.01300616841763258,0.016124244779348373,0.017009897157549858,0.04525789991021156,0.012089035473763943,4.999999873689376e-05,phase2
0.017518211156129837,0.013475432060658932,0.044022493064403534,0.013024688698351383,0.016168981790542603,0.017030347138643265,0.045298852026462555,0.012069586664438248,4.999999873689376e-05,phase2
0.017382508143782616,0.012610393576323986,0.0429890938103199,0.012995878234505653,0.01604112610220909,0.01637745089828968,0.044546499848365784,0.012029435485601425,4.999999873689376e-05,phase2
0.017173897475004196,0.012081471271812916,0.04214140772819519,0.01290070079267025,0.01592554897069931,0.016444610431790352,0.04450276121497154,0.012028750032186508,4.999999873689376e-05,phase2
0.017078986391425133,0.012485617771744728,0.042473599314689636,0.012912443839013577,0.015804138034582138,0.01613852195441723,0.044019196182489395,0.012001432478427887,4.999999873689376e-05,phase2
0.017098654061555862,0.011840596795082092,0.04182721674442291,0.012895030900835991,0.015691842883825302,0.016455678269267082,0.044191572815179825,0.011957610957324505,4.999999873689376e-05,phase2
0.016833053901791573,0.011470461264252663,0.041161272674798965,0.01285990234464407,0.015676595270633698,0.01624557003378868,0.043913986533880234,0.011981434188783169,4.999999873689376e-05,phase2
0.01689823530614376,0.011638855561614037,0.04141438752412796,0.012873027473688126,0.015576767735183239,0.016504473984241486,0.04405695199966431,0.011962310411036015,4.999999873689376e-05,phase2
0.016658568754792213,0.01115141250193119,0.04067585617303848,0.012863662093877792,0.015528165735304356,0.01595255546271801,0.043359749019145966,0.011946494691073895,4.999999873689376e-05,phase2
0.01678910292685032,0.011068087071180344,0.04066777601838112,0.012813948094844818,0.015469995327293873,0.01696653477847576,0.04446110874414444,0.01194087602198124,4.999999873689376e-05,phase2
0.016446271911263466,0.010354670695960522,0.039576154202222824,0.01277118269354105,0.015413819812238216,0.017074067145586014,0.04400608316063881,0.011928370222449303,4.999999873689376e-05,phase2
0.01639655791223049,0.010211728513240814,0.039383284747600555,0.012785852886736393,0.01530696451663971,0.017194924876093864,0.04447748139500618,0.011889489367604256,4.999999873689376e-05,phase2
