hash,split,image_id,filename,duplicate_count
e746983c8514c9c66cecbc735faacf60,all,5520,img_005520.jpg,2
eee82d62ac380e0b1069303542f7e1af,all,5224,img_005224.jpg,2
eee82d62ac380e0b1069303542f7e1af,all,5521,img_005521.jpg,2
9c81e579cecda12da3f0ec447f889014,all,5225,img_005225.jpg,2
9c81e579cecda12da3f0ec447f889014,all,5522,img_005522.jpg,2
6a5f170b7e1f2a9db6aead4d1c6c7399,all,5226,img_005226.jpg,2
6a5f170b7e1f2a9db6aead4d1c6c7399,all,5523,img_005523.jpg,2
a0a3f6760c285a939dc80d2eafabb329,all,5227,img_005227.jpg,2
a0a3f6760c285a939dc80d2eafabb329,all,5524,img_005524.jpg,2
5e24983b0398297f893476de5070735e,all,5228,img_005228.jpg,2
5e24983b0398297f893476de5070735e,all,5525,img_005525.jpg,2
f27f4e7fe0552d37770fa9d22b7fa8d5,all,5229,img_005229.jpg,2
f27f4e7fe0552d37770fa9d22b7fa8d5,all,5526,img_005526.jpg,2
58cf8f78fa9cee8ffa8b369fa1c197cb,all,5230,img_005230.jpg,2
58cf8f78fa9cee8ffa8b369fa1c197cb,all,5527,img_005527.jpg,2
